0.01	0.00034043	-0.000752263	0.00993135	0.00377593	0.01
0.02	0.0012965	-0.00147599	0.0198245	0.00197444	0.01
0.03	0.00119261	-0.00140015	0.0297891	0.00125064	0.01
0.04	0.00209195	-0.00178349	0.0397065	0.00128717	0.01
0.05	0.00294476	-0.00129315	0.0496233	0.00243142	0.01
0.06	0.00314614	-0.000858672	0.0595771	0.00251141	0.01
0.07	0.00395894	-0.000205828	0.0694878	0.00061598	0.01
0.08	0.0093276	0.00205637	0.0775728	0.00664617	0.01
0.09	0.0135533	0.00474349	0.0861883	0.000914586	0.01
0.1	0.0171046	0.00843325	0.0947368	0.00132459	0.01
0.11	0.0214139	0.0122521	0.10287	0.00495236	0.01
0.12	0.0248272	0.0156766	0.111583	0.00395116	0.01
0.13	0.0276319	0.01936	0.120408	0.00383283	0.01
0.14	0.0296581	0.0233088	0.129329	0.00283349	0.01
0.15	0.0316259	0.027141	0.138315	0.00144148	0.01
0.16	0.0335851	0.0317399	0.146935	0.00449982	0.01
0.17	0.0348753	0.0361199	0.155792	0.00410817	0.01
0.18	0.0371275	0.0404725	0.164468	0.00374475	0.01
0.19	0.0410448	0.0446774	0.172608	0.00202951	0.01
0.2	0.0438588	0.0490311	0.181118	0.00377555	0.01
0.21	0.0461167	0.0529153	0.190012	0.00181357	0.01
0.22	0.0480786	0.056729	0.199006	0.00154623	0.01
0.23	0.0503549	0.0602178	0.208057	0.00811686	0.01
0.24	0.0515826	0.0636203	0.217342	0.00198349	0.01
0.25	0.053869	0.0665749	0.226579	0.00602484	0.01
0.26	0.0565953	0.0691895	0.235799	0.00195922	0.01
0.27	0.0583594	0.0715357	0.24532	0.0019531	0.01
0.28	0.0608924	0.0735092	0.254752	0.00123073	0.01
0.29	0.063019	0.0752291	0.264333	0.00348573	0.01
0.3	0.0659578	0.0776985	0.273528	0.000436397	0.01
0.31	0.0685387	0.0794316	0.282994	0.00183091	0.01
0.32	0.0709939	0.0818548	0.292341	0.00484896	0.01
0.33	0.0729719	0.0836385	0.301942	0.00146046	0.01
0.34	0.0749491	0.0866358	0.311236	0.00112781	0.01
0.35	0.0772298	0.0901065	0.320293	0.0030108	0.01
0.36	0.0785961	0.0933422	0.329616	0.00270591	0.01
0.360934	0.0787625	0.093621	0.330492	0.000111117	0.000934015
0.370934	0.0779391	0.0999728	0.338083	0.00177686	0.01
0.380934	0.0782079	0.105796	0.346124	0.00251054	0.01
0.390934	0.0772467	0.112442	0.353441	0.00246187	0.01
0.400934	0.0755415	0.119205	0.360512	0.00202091	0.01
0.410934	0.0742509	0.125437	0.368136	0.00104181	0.01
0.420934	0.0722363	0.130849	0.376216	0.0013479	0.01
0.430934	0.0699389	0.134661	0.385095	0.00105371	0.01
0.440934	0.0687211	0.137202	0.394618	0.00379436	0.01
0.450934	0.0686394	0.14027	0.404063	0.000516392	0.01
0.460934	0.0671438	0.143434	0.413357	0.00478982	0.01
0.470934	0.0663077	0.145781	0.42297	0.00265274	0.01
0.480934	0.0644611	0.148267	0.432405	0.0044046	0.01
0.490934	0.0641104	0.149975	0.442181	0.00328337	0.01
0.500934	0.0645987	0.150891	0.452056	0.0039518	0.01
0.510934	0.0647426	0.150595	0.461981	0.00268472	0.01
0.520934	0.0655577	0.14948	0.471814	0.000723682	0.01
0.530934	0.0660663	0.149583	0.48173	0.00241546	0.01
0.540934	0.0666417	0.148521	0.491585	0.00141004	0.01
0.550934	0.0679541	0.146351	0.501185	0.00307231	0.01
0.560934	0.067823	0.143135	0.510578	0.00195325	0.01
0.570934	0.0671167	0.13855	0.519357	0.00527485	0.01
0.580934	0.0676075	0.133784	0.528052	0.00308903	0.01
0.590934	0.0683379	0.128818	0.536618	0.00186978	0.01
0.600934	0.0686629	0.124526	0.545565	0.00181335	0.01
0.610934	0.0695119	0.119065	0.553812	0.00327062	0.01
0.620934	0.0701382	0.112641	0.561356	0.000606905	0.01
0.630934	0.0698233	0.105105	0.56781	0.00124379	0.01
0.640934	0.0704751	0.0980732	0.574788	0.00910102	0.01
0.650934	0.0696669	0.0912325	0.581936	0.00281975	0.01
0.660934	0.0647873	0.0868424	0.589383	0.00172002	0.01
0.670934	0.0602154	0.0831462	0.597381	0.00210959	0.01
0.680934	0.0559843	0.078849	0.605266	0.00156775	0.01
0.690934	0.0526628	0.0750545	0.613816	0.000417849	0.01
0.700934	0.0481986	0.0716187	0.621989	0.0028691	0.01
0.710934	0.0437374	0.0671047	0.629621	0.00179546	0.01
0.720934	0.0390923	0.0618548	0.636648	0.00329772	0.01
0.730934	0.0338543	0.0581507	0.644222	0.00163419	0.01
0.740934	0.0296617	0.0545235	0.652455	0.000429722	0.01
0.750934	0.0249154	0.051907	0.66077	0.000420392	0.01
0.760934	0.019364	0.0487791	0.66838	0.00345916	0.01
0.770934	0.0144485	0.046273	0.676631	0.00284052	0.01
0.780934	0.009461	0.0423482	0.684261	0.00257961	0.01
0.790934	0.00530227	0.0387591	0.692527	0.00181374	0.01
0.800934	0.000247289	0.0339205	0.699565	0.00200921	0.01
0.810934	-0.00524078	0.0283262	0.705655	0.00084471	0.01
0.820934	-0.0113511	0.0224484	0.710813	0.000757428	0.01
0.830934	-0.0180198	0.0175894	0.716328	0.00670185	0.01
0.840934	-0.0244267	0.0130163	0.722371	0.00135894	0.01
0.850934	-0.0303501	0.00933121	0.729429	0.000358667	0.01
0.860934	-0.0358129	0.00423911	0.735964	0.00186441	0.01
0.870934	-0.0336117	-0.00499431	0.738858	0.00484779	0.01
0.880934	-0.0326032	-0.0148292	0.738006	0.00113887	0.01
0.890934	-0.0334916	-0.0243621	0.740614	0.00200596	0.01
0.900934	-0.033919	-0.0332833	0.744938	0.000925096	0.01
0.910934	-0.0344086	-0.0392303	0.752866	0.00404437	0.01
0.920934	-0.0331785	-0.0446564	0.761082	0.000378693	0.01
0.930934	-0.0326311	-0.0491841	0.769894	0.00401456	0.01
0.940934	-0.0307665	-0.0546661	0.777951	0.00158451	0.01
